id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
36166191,咒中人,,https://dou.img.lithub.cc/movie/36166191.jpg,2023-07-15(泰国),https://movie.douban.com/subject/36166191/,7.4,"爱情,惊悚,恐怖",2,故弄玄虚,,2023-08-26 22:00:48,2023 / 泰国 / 爱情 惊悚 恐怖 / 帕萨·松潘 / 梅塔文·欧帕西安卡琼 查妮甘·唐卡伯缇
36035676,长安三万里,,https://dou.img.lithub.cc/movie/36035676.jpg,2023-07-08(中国大陆),https://movie.douban.com/subject/36035676/,8.3,"动画,历史",4,支持国漫,,2023-07-30 13:18:41,2023 / 中国大陆 / 动画 历史 / 谢君伟 邹靖 / 杨天翔 凌振赫
27199894,超级马力欧兄弟大电影,,https://dou.img.lithub.cc/movie/27199894.jpg,2023-04-05(美国/中国大陆),https://movie.douban.com/subject/27199894/,7.8,"喜剧,爱情,科幻",4,虽然故事简单剧情单薄，但是彩蛋多到爆炸。马里奥带给人纯粹的快乐,,2023-07-16 14:10:56,2023 / 美国 日本 / 喜剧 爱情 科幻 动画 奇幻 冒险 / 亚伦·霍瓦斯 迈克尔·杰勒尼克 / 克里斯·帕拉特 安雅·泰勒-乔伊
35660795,消失的她,,https://dou.img.lithub.cc/movie/35660795.jpg,2023-06-22(中国大陆),https://movie.douban.com/subject/35660795/,6.2,"悬疑,犯罪",3,降智环节太多，整体氛围太作,,2023-06-22 18:16:42,2022 / 中国大陆 / 悬疑 犯罪 / 崔睿 刘翔 / 朱一龙 倪妮
36156235,重启人生,,https://dou.img.lithub.cc/movie/36156235.jpg,2023-01-08(日本),https://movie.douban.com/subject/36156235/,9.4,"剧情,喜剧,奇幻",5,总是很轻易的被手术刀般的精准吐槽和可爱小心思打动，推荐给当下被恋爱婚姻生娃压的喘不过气的所有人 (ep8的ed没听错的话是未闻花名，有被好听和感动到，这首歌和女主的友情脑太契合了),,2023-06-18 23:52:32,2023 / 日本 / 剧情 喜剧 奇幻 / 水野格 狩山俊辅 / 安藤樱 夏帆
35588177,漫长的季节,,https://dou.img.lithub.cc/movie/35588177.jpg,2023-04-22(中国大陆),https://movie.douban.com/subject/35588177/,9.4,"剧情,家庭,犯罪",5,这剧挺艺术的，人与人之间的相处状态好真实，东北话自带笑点。感觉不像在看一个故事，倒像在看一场唠嗑,,2023-06-11 18:27:37,2023 / 中国大陆 / 剧情 家庭 犯罪 / 辛爽 / 范伟 秦昊
35315950,灌篮高手,,https://dou.img.lithub.cc/movie/35315950.jpg,2023-04-20(中国大陆),https://movie.douban.com/subject/35315950/,8.9,"动画,运动",3,送了两次按摩,,2023-04-28 20:24:58,2022 / 日本 / 动画 运动 / 井上雄彦 / 仲村宗悟 笠间淳
35674355,中国奇谭,,https://dou.img.lithub.cc/movie/35674355.jpg,2023-01-01(中国大陆),https://movie.douban.com/subject/35674355/,8.7,"动画,短片,奇幻",4,,,2023-04-08 07:54:06,2023 / 中国大陆 / 动画 短片 奇幻 / 陈廖宇 於水 胡睿 杨木 刘毛宁 陈莲华 周小琳 潘斌 顾杨 刘旷 徐宁
34941536,宇宙探索编辑部,,https://dou.img.lithub.cc/movie/34941536.jpg,2023-04-01(中国大陆),https://movie.douban.com/subject/34941536/,8,"喜剧,科幻",3,原来是给理想主义看的，怪不得我实用主义看不懂,,2023-04-01 16:39:50,2021 / 中国大陆 / 喜剧 科幻 / 孔大山 / 杨皓宇 艾丽娅
36193784,黑暗荣耀 第二季,,https://dou.img.lithub.cc/movie/36193784.jpg,2023-03-10(韩国),https://movie.douban.com/subject/36193784/,9,"剧情,悬疑",3,演技不错，铺垫太长，剧情有些不合理的爽剧。校园霸凌题材要拍好不容易,,2023-03-12 12:50:30,2023 / 韩国 / 剧情 悬疑 / 安吉镐 / 宋慧乔 李到晛
35314632,黑暗荣耀,,https://dou.img.lithub.cc/movie/35314632.jpg,2022-12-30(韩国),https://movie.douban.com/subject/35314632/,8.9,剧情,3,演技不错，铺垫太长，剧情有些不合理的爽剧。校园霸凌题材要拍好不容易,,2023-03-12 12:50:11,2022 / 韩国 / 剧情 / 安吉镐 / 宋慧乔 李到晛
