id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
4236057922,消失的孩子,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2879022893.jpg,2022-08-29(中国大陆),https://movie.douban.com/subject/35235616/,7.2,"剧情,悬疑,家庭",,,,2024-07-07 15:59:55,2022 / 中国大陆 / 剧情 悬疑 家庭 / 赵小鸥 赵小溪 / 佟大为 魏晨
4177825455,密室逃生2,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2870297032.jpg,2022-04-02(中国大陆),https://movie.douban.com/subject/30469922/,6.2,"悬疑,惊悚",,,,2024-05-03 20:40:08,2021 / 美国 南非 / 悬疑 惊悚 / 亚当·罗比特尔 / 泰勒·拉塞尔 洛根·米勒
4171785551,都市男女的爱情法则,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2625975407.jpg,2020-12-22(韩国),https://movie.douban.com/subject/35161101/,8.7,爱情,4,挺治愈的，看了一下午很放松。感觉猪队友的长相有点低配版小池的意思（一定是我眼神出了问题。。。,,2024-04-27 19:20:26,2020 / 韩国 / 爱情 / 朴信宇 / 池昌旭 金智媛
4158547328,医爱之名,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2881639406.jpg,2023-06-06(泰国),https://movie.douban.com/subject/35741481/,8.9,"剧情,爱情",4,纯爱战士应声倒地（发出土拨鼠尖叫。,,2024-04-13 23:07:37,2023 / 泰国 / 剧情 爱情 / Pawanrat Naksuriya / 吉拉宇·唐思苏克 札玲朋·尊克迪
4143163064,沙丘2,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2902227445.jpg,2024-03-08(中国大陆),https://movie.douban.com/subject/35575567/,8.1,"剧情,动作,科幻",4,看的imax，视听语言真是一流，又被甜茶的眼睛美到。故事很老套，攻伐和决斗场面看着蛮儿戏的。想起里芬施塔尔的《意志的胜利》。,,2024-03-30 19:45:19,2024 / 美国 加拿大 / 剧情 动作 科幻 冒险 / 丹尼斯·维伦纽瓦 / 提莫西·查拉梅 赞达亚
1052831485,空房间,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p462432458.jpg,2004-09-07(威尼斯电影节),https://movie.douban.com/subject/1308833/,8,"剧情,爱情,犯罪",4,,,2024-02-11 22:30:15,2004 / 韩国 日本 / 剧情 爱情 犯罪 / 金基德 / 在熙 李成延
4087194158,潜伏,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2189694504.jpg,2008-12-20(中国大陆),https://movie.douban.com/subject/3314870/,9.5,剧情,4,剧还是老的好看。,,2024-02-11 16:03:13,2008 / 中国大陆 / 剧情 / 姜伟 付玮 / 孙红雷 姚晨
4072332773,后宫·甄嬛传,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p1480046723.jpg,2011-11-17(中国大陆),https://movie.douban.com/subject/4922787/,9.4,"剧情,古装",4,居然时隔这么多年才打开这部国民剧，原本以为是落入窠臼的宫斗，看了以后觉得真就是职场的还原，导演和编剧厉害！不问对错而看赋予的动机，大清国今天还没亡。得道多助，失道寡助，但很多事是无“道”可说的，唯有叹息。（另外演技几乎全员在线；前一秒让你痛恨后一秒又为ta悲哀。）,,2024-01-28 16:21:14,2011 / 中国大陆 / 剧情 古装 / 郑晓龙 / 孙俪 陈建斌
4048391795,年会不能停！,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2901057189.jpg,2023-12-29(中国大陆),https://movie.douban.com/subject/35725869/,8.1,"剧情,喜剧",4,在电影里解气和找找慰藉，打工真的太气人了！多亏了工友彼此拍拍肩膀。,,2024-01-06 15:34:15,2023 / 中国大陆 / 剧情 喜剧 / 董润年 / 大鹏 白客
3967636520,繁城之下,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2899317221.jpg,2023-10-13(中国大陆),https://movie.douban.com/subject/35725842/,8.5,"悬疑,犯罪,古装",4,有一些复杂性的,,2023-11-04 23:44:13,2023 / 中国大陆 / 悬疑 犯罪 古装 / 王铮 / 白宇帆 宁理
3953951918,恶之花,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2606299262.jpg,2020-07-29(韩国),https://movie.douban.com/subject/34948080/,8.7,剧情,3,全剧最苦都贤秀，要是少拍一点爱情（看得人不耐烦），多填一点悬疑的坑就好了，潦草结局了。,,2023-10-06 14:29:56,2020 / 韩国 / 剧情 / 金哲圭 / 李准基 文彩元
3946323913,坚如磐石,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2896319483.jpg,2023-09-28(中国大陆),https://movie.douban.com/subject/33447633/,6,"剧情,动作,犯罪",4,意外觉得还可以，哪怕剪成了这样？忽略降智的部分，张国立于和伟老戏骨飙戏蛮有看点的。,,2023-09-29 20:22:46,2023 / 中国大陆 / 剧情 动作 犯罪 / 张艺谋 / 雷佳音 张国立
3893867257,超异能族,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2895751873.jpg,2023-08-09(韩国),https://movie.douban.com/subject/35206436/,8.9,"动作,爱情,悬疑",4,有没有第二季？续订！这一季的结局完全不够看啊,,2023-09-23 15:33:59,2023 / 韩国 / 动作 爱情 悬疑 奇幻 / 朴仁载 朴允书 / 柳承龙 韩孝周
2878015347,窥探,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2639385663.jpg,2021-03-03(韩国),https://movie.douban.com/subject/35027568/,8.7,"剧情,悬疑,犯罪",3,感觉缩短一半差不多，看得人没耐心了。。,,2023-09-17 19:38:27,2021 / 韩国 / 剧情 悬疑 犯罪 / 崔俊裴 / 李昇基 李熙俊
3909626017,咒中人,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2893995740.jpg,2023-07-15(泰国),https://movie.douban.com/subject/36166191/,7.4,"爱情,惊悚,恐怖",2,看完后：什么东西啊？,,2023-08-26 22:00:27,2023 / 泰国 / 爱情 惊悚 恐怖 / 帕萨·松潘 / 梅塔文·欧帕西安卡琼 查妮甘·唐卡伯缇
3872042060,长安三万里,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2893820209.jpg,2023-07-08(中国大陆),https://movie.douban.com/subject/36035676/,8.3,"动画,历史",4,起承转合很好，也很调动情绪。一直觉得高适这个人物很有辨识度，像谁来着，快完的时候拍大腿，对嘛，像李政宰！,,2023-07-30 13:16:46,2023 / 中国大陆 / 动画 历史 / 谢君伟 邹靖 / 杨天翔 凌振赫
3828957271,离婚活动,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2643245925.jpg,2021-04-16(日本),https://movie.douban.com/subject/35363238/,7,爱情,3,瑛太现在长成了这样。。,,2023-06-24 12:34:49,2021 / 日本 / 爱情 / 坪井敏雄 铃木早苗 韩哲 小牧樱 / 北川景子 永山瑛太
